"Q","cat_name_1","cat_name_2","cat_name_3","cat_name_4","cat_name_5","SERIES_CODE","total_search","sum_link","sum_linkCtg","LinkCtg","total_codefix_linkCtg"
"stud","Adjusting, Fastening,  Magnets","Screws, Washers, Nuts","Screws, Bolts","Fully Threaded, Stud Bolts",,,43,23,16,9,0
"stud","Adjusting, Fastening,  Magnets","Screws, Washers, Nuts","Screws, Bolts","Fully Threaded, Stud Bolts",,110300245120,43,23,16,2,2
"stud","Adjusting, Fastening,  Magnets","Screws, Washers, Nuts","Screws, Bolts","Fully Threaded, Stud Bolts",,110300247740,43,23,16,2,3
"stud","Adjusting, Fastening,  Magnets","Screws, Washers, Nuts","Screws, Bolts","Fully Threaded, Stud Bolts",,110300247650,43,23,16,2,2
"stud","Adjusting, Fastening,  Magnets","Screws, Washers, Nuts","Screws, Bolts","Fully Threaded, Stud Bolts",,110300247220,43,23,16,1,1
"stud","Adjusting, Fastening,  Magnets","Screws, Washers, Nuts","Screws, Bolts","Fully Threaded, Stud Bolts",,110300247310,43,23,16,1,1
"aluminum extrusions","Aluminum Extrusions, Pipe Frames","Alunminum Extrusion and Brackets","Aluminum Extrusions",,,,42,8,30,11,0
"aluminum extrusions","Aluminum Extrusions, Pipe Frames","Alunminum Extrusion and Brackets","Brackets for Aluminum Extrusions",,,,42,8,30,6,0
"aluminum extrusions","Aluminum Extrusions, Pipe Frames",,,,,,42,8,30,5,0
"aluminum extrusions","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions",,,,,42,8,30,5,0
"aluminum extrusions","Aluminum Extrusions, Pipe Frames","Alunminum Extrusion and Brackets","Nuts, Bolts for Aluminum Extrusions",,,,42,8,30,3,0
"casters","Casters, Leveling Mounts, Posts, Cover Panels","Casters, Leveling Mounts",,,,,42,43,8,3,0
"casters","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions","Casters for Aluminum Extrusions",,,,42,43,8,3,0
"casters","Aluminum Extrusions, Pipe Frames","Pipe Frames","Accessories for Pipe Frames","Casters, Leveling Mounts",,,42,43,8,1,0
"casters","Casters, Leveling Mounts, Posts, Cover Panels","Casters, Leveling Mounts",,,,110300505770,42,43,8,1,1
"plug","Adjusting, Fastening,  Magnets","Screws, Washers, Nuts","Other Fastener Components","Screw Plugs",,,42,17,22,4,0
"plug","Components/Peripheral Components","Components","Screw Plugs",,,,42,17,22,3,0
"plug","Components for Molding","Hoses for Molding, Joints","Sockets, Plugs, Joints",,,,42,17,22,3,0
"plug","Cooling or Heating  Components","Couplers, Plugs, One-touch Joints",,,,,42,17,22,3,0
"plug","Cooling or Heating  Components","Inside of Mold Cooling Components","Cooling Circuit Plugs",,,,42,17,22,3,0
"plug","Components/Peripheral Components","Components","Screw Plugs",,,110100143420,42,17,22,2,3
"plug","Adjusting, Fastening,  Magnets","Screws, Washers, Nuts","Other Fastener Components","Screw Plugs",,110300257720,42,17,22,1,1
"plug","Cooling or Heating  Components","Tubes, Hoses, Peripheral Components","Hose-Specific Plugs",,,,42,17,22,1,0
"plug","Accessories, Others","Screws, Washers","Screw Plugs",,,,42,17,22,1,0
"plug","Cooling or Heating  Components","Tubes, Hoses, Peripheral Components","Cooling Joint Plugs",,,,42,17,22,1,0
"seal","Pipe, Tubes, Hoses & Fittings","Seal Materials",,,,,42,39,14,12,0
"seal","Antivibration, Soundproofing Materials, Safety Products","Safety Protection Materials","Stickers, Seals, Plates",,,,42,39,14,1,0
"seal","Doors, Cabinet Hardware","Latch Handles, Locks, Keys","Handle Type","For Sealable Type",,,42,39,14,1,0
"chain","Rotary Power Transmission","Chains, Sprockets",,,,,41,25,18,10,0
"chain","Antivibration, Soundproofing Materials, Safety Products","Wires, Chains, Metal Fittings, Small Work Pieces",,,,,41,25,18,3,0
"chain","Mold Opening Controllers","Tension Links ","Tension Chains",,,,41,25,18,2,0
"chain","Conveyors & Material Handling","Conveyer Chains, Sprockets",,,,,41,25,18,2,0
"chain","Conveyors & Material Handling","Conveyors","Plastic Chain Conveyers",,,,41,25,18,1,0
"damper","Doors, Cabinet Hardware","Handles, Hinges","Hinges","Damper Hinges, Spring Hinges",,,41,7,7,5,0
"damper","Doors, Cabinet Hardware","Handles, Hinges","Hinges","Damper Hinges, Spring Hinges",,110300275560,41,7,7,2,1
"o-ring","Pipe, Tubes, Hoses & Fittings","Seal Materials","O-Rings",,,,41,47,22,12,0
"o-ring","Cooling or Heating  Components","Inside of Mold Cooling Components","O-Rings",,,,41,47,22,4,0
"o-ring","Pipe, Tubes, Hoses & Fittings","Seal Materials","O-Rings",,,110302229870,41,47,22,3,4
"o-ring","Cooling or Heating  Components","Inside of Mold Cooling Components","O-Rings",,,110200126720,41,47,22,2,2
"o-ring","Pipe, Tubes, Hoses & Fittings","Seal Materials","O-Rings",,,110300349850,41,47,22,1,1
"toggle clamp","Locating, Positioning, Jigs & Fixtures","Clamp","Toggle Clamps",,,,41,34,8,5,0
"toggle clamp","Locating, Positioning, Jigs & Fixtures","Clamp","Toggle Clamps",,,110302029330,41,34,8,1,1
"toggle clamp","Locating, Positioning, Jigs & Fixtures","Clamp","Toggle Clamps",,,110302205820,41,34,8,1,1
"toggle clamp","Locating, Positioning, Jigs & Fixtures","Clamp","Toggle Clamps",,,110302208710,41,34,8,1,1
"toggle clamp","Locating, Positioning, Jigs & Fixtures","Clamp","Toggle Clamps",,,110302208530,41,34,8,1,1
"toggle clamp","Locating, Positioning, Jigs & Fixtures","Clamp","Toggle Clamps",,,110302029510,41,34,8,1,1
"toggle clamp","Locating, Positioning, Jigs & Fixtures","Clamp","Toggle Clamps",,,110302208170,41,34,8,1,1
"toggle clamp","Locating, Positioning, Jigs & Fixtures","Clamp","Toggle Clamps",,,110302208620,41,34,8,1,1
"toggle clamp","Locating, Positioning, Jigs & Fixtures","Clamp","Toggle Clamps",,,110302205730,41,34,8,1,1
"toggle clamp","Locating, Positioning, Jigs & Fixtures","Clamp","Toggle Clamps",,,110302209140,41,34,8,1,1
"toggle clamp","Locating, Positioning, Jigs & Fixtures","Clamp","Toggle Clamps",,,110302207920,41,34,8,1,1
"a6061","Industrial Materials","Metal Materials","Material Plates, Blocks","Aluminum Plates","A6061 Aluminum Alloy (JIS)",,40,2,1,1,0
"block","Industrial Materials","Metal Materials","Machined Plates, Machined Blocks",,,,40,4,35,9,0
"block","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Adjustment Screws","Threaded Stopper Blocks",,110302402160,40,4,35,8,9
"block","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Adjustment Screws","Threaded Stopper Blocks",,110300594060,40,4,35,6,2
"block","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Adjustment Screws","Threaded Stopper Blocks",,110300594420,40,4,35,6,7
"block","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Stopper","Stopper Block",,110300597920,40,4,35,4,14
"block","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Stopper","Stopper Block",,,40,4,35,4,0
"block","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Adjustment Screws","Threaded Stopper Blocks",,110300593540,40,4,35,2,1
"block","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Stopper","Stopper Block",,110300598170,40,4,35,2,1
"block","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Height Adjusting Blocks for Welding Fixtures",,,,40,4,35,2,0
"block","Industrial Materials","Metal Materials","Material Plates, Blocks",,,,40,4,35,2,0
"block","Pipe, Tubes, Hoses & Fittings","Manifolds","Manifold Blocks",,,,40,4,35,2,0
"block","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Adjustment Screws","Threaded Stopper Blocks",,,40,4,35,1,0
"block","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Stopper","Stopper Block",,110300598620,40,4,35,1,1
"block","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Stopper","Stopper Block",,110300598350,40,4,35,1,2
"block","Springs, Shock Absorbers","Urethane, Rubber, Sponge, Felt","Urethane Blocks",,,110300278360,40,4,35,1,1
"block","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Locating Block Sets",,,,40,4,35,1,0
"block","Undercut, Plates","Block Core Pins, Cavity Inserts",,,,,40,4,35,1,0
"cl","Casters, Leveling Mounts, Posts, Cover Panels","Posts, Strut Clamps, Stands",,,,,40,2,1,1,0
"pipe","Pipe, Tubes, Hoses & Fittings",,,,,,40,12,27,9,0
"pipe","Pipe, Tubes, Hoses & Fittings","Steel Pipes, Copper Pipes, Stainless Steel Pipes",,,,,40,12,27,9,0
"pipe","Adjusting, Fastening,  Magnets","Washers, Collars","Metal Collars","Pipe Collars (not Pipe Colors)",,,40,12,27,3,0
"pipe","Aluminum Extrusions, Pipe Frames","Pipe Frames",,,,,40,12,27,2,0
"pipe","Industrial Materials","Non-Metal Materials","Resin Round Poles, Rods","Resin Pipes",,,40,12,27,2,0
"pipe","Pneumatics, Hydraulics","Pneumatic Pipe Fittings",,,,,40,12,27,1,0
"pipe","Pipe, Tubes, Hoses & Fittings","Sanitary Pipes",,,,,40,12,27,1,0
"wheel","Casters, Leveling Mounts, Posts, Cover Panels","Casters, Leveling Mounts","Wheels",,,,40,35,4,3,0
"wheel","Conveyors & Material Handling","Conveyors","Wheel Conveyors, Roller Carriers",,,,40,35,4,1,0
"wheels","Casters, Leveling Mounts, Posts, Cover Panels","Casters, Leveling Mounts","Wheels",,,,40,30,8,7,0
"wheels","Conveyors & Material Handling","Conveyors","Wheel Conveyors, Roller Carriers",,,,40,30,8,1,0
"set screws","Adjusting, Fastening,  Magnets","Screws, Washers, Nuts","Screws, Bolts","Hex Socket Set Screws",,,39,1,31,22,0
"set screws","Adjusting, Fastening,  Magnets","Screws, Washers, Nuts","Screws, Bolts","Hex Socket Set Screws",,110300248260,39,1,31,4,4
"set screws","Linear Motion","Shaft Collars","Set Screw Fixed",,,,39,1,31,3,0
"set screws","Adjusting, Fastening,  Magnets","Screws, Washers, Nuts","Screws, Bolts","Hex Socket Set Screws",,110300257720,39,1,31,1,1
"set screws","Adjusting, Fastening,  Magnets","Screws, Washers, Nuts","Screws, Bolts","Hex Socket Set Screws",,110300248350,39,1,31,1,1
"shaft collars","Linear Motion","Shaft Collars",,,,,39,22,5,2,0
"shaft collars","Linear Motion","Shaft Collars",,,,110302154630,39,22,5,1,1
"shaft collars","Linear Motion","Shaft Collars",,,,110300020060,39,22,5,1,1
"shaft collars","Linear Motion","Shaft Collars",,,,110300022160,39,22,5,1,2
"stopper bolt","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Stopper Bolts",,,,39,25,8,3,0
"stopper bolt","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Stopper Bolts",,,110300596520,39,25,8,2,6
"stopper bolt","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Stopper Bolts",,,110300597560,39,25,8,1,1
"stopper bolt","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Stopper Bolts",,,110300592410,39,25,8,1,13
"stopper bolt","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Stopper Bolts",,,110300597650,39,25,8,1,1
"stopper bolt","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Stopper Bolts",,,110300597130,39,25,8,1,1
"stopper bolt","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Stopper Bolts",,,110302195570,39,25,8,1,1
"stopper bolt","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Stopper Bolts",,,110300597040,39,25,8,1,1
"brackets","Casters, Leveling Mounts, Posts, Cover Panels","Mounting Plates, Brackets",,,,,38,15,20,8,0
"brackets","Casters, Leveling Mounts, Posts, Cover Panels","Casters, Leveling Mounts","Angle Brackets",,,,38,15,20,6,0
"brackets","Aluminum Extrusions, Pipe Frames","Alunminum Extrusion and Brackets",,,,,38,15,20,4,0
"brackets","Sensors, Switches","Sensors","Photoelectric Sensors, Fiber Sensors","Brackets, Covers (for Photoelectric Sensors and Fiber Sensors)",,,38,15,20,1,0
"brackets","Components/Peripheral Components","Locating Components for Automobile Dies","Skid Brackets",,,,38,15,20,1,0
"feet","Casters, Leveling Mounts, Posts, Cover Panels","Casters, Leveling Mounts","Leveling Mounts, Rubber Feet, Antivibration Equipments",,,,38,38,6,3,0
"feet","Casters, Leveling Mounts, Posts, Cover Panels","Casters, Leveling Mounts","Leveling Mounts, Rubber Feet, Antivibration Equipments",,,110300507440,38,38,6,2,2
"feet","Conveyors & Material Handling","Conveyors","Belt Conveyers","Feet for Belt Conveyors",,,38,38,6,1,0
"idler","Rotary Power Transmission","Timing Belts, Pulleys","Timing Pulleys, Idlers",,,,38,13,24,6,0
"idler","Conveyors & Material Handling","Flat Belts, Pulleys","Flat Belt Pulleys, Idlers",,,,38,13,24,4,0
"idler","Rotary Power Transmission","Chains, Sprockets","Sprockets, Idlers",,,,38,13,24,3,0
"idler","Rotary Power Transmission","Round Belts, Pulleys","Round Belt Pulleys, Idlers",,,,38,13,24,3,0
"idler","Conveyors & Material Handling","Flat Belts, Pulleys","Flat Belt Pulleys, Idlers",,,110300418270,38,13,24,2,5
"idler","Rotary Power Transmission","Tensioners","Tensioners (for Idler Set)",,,110300435070,38,13,24,2,2
"idler","Rotary Power Transmission","Tensioners","Tensioners (for Idler Set)",,,110300435250,38,13,24,1,1
"idler","Rotary Power Transmission","Tensioners","Tensioners (for Idler Set)",,,110300435160,38,13,24,1,1
"idler","Rotary Power Transmission","Timing Belts, Pulleys","Timing Pulleys, Idlers",,,110300406030,38,13,24,1,4
"idler","Rotary Power Transmission","Timing Belts, Pulleys","Timing Pulleys, Idlers",,,110300093220,38,13,24,1,1
"idler","Rotary Power Transmission","Timing Belts, Pulleys","Timing Pulleys, Idlers",,,110302273360,38,13,24,1,1
"idler","Rotary Power Transmission","Timing Belts, Pulleys","Timing Pulleys, Idlers",,,110300411540,38,13,24,1,4
"idler","Rotary Power Transmission","Timing Belts, Pulleys","Timing Pulleys, Idlers",,,110300405670,38,13,24,1,4
"idler","Rotary Power Transmission","Chains, Sprockets","Idler Pins",,,,38,13,24,1,0
"stand","Locating, Positioning, Jigs & Fixtures","Manual Stages","Manual Stage - Peripheral Components","Rods, Stands, Cross Clamps",,,38,1,9,2,0
"stand","Casters, Leveling Mounts, Posts, Cover Panels","Posts, Strut Clamps, Stands",,,,,38,1,9,2,0
"stand","Linear Motion","Linear Bushings","Linear Bushings, Flanged","Long (Standard x 3)",,,38,1,9,2,0
"stand","Locating, Positioning, Jigs & Fixtures","Manual Stages","Manual Stage - Peripheral Components","Rods, Stands, Cross Clamps",,110302197760,38,1,9,1,1
"stand","Adjusting, Fastening,  Magnets","Washers, Collars","Metal Washers","Standard Type",,110302302330,38,1,9,1,1
"stand","Linear Motion","Linear Bushings","Linear Bushings, Straight","Double (Standard x 2)",,,38,1,9,1,0
"gripper","Pneumatics, Hydraulics","Grippers",,,,,37,13,4,4,0
"rotary shaft","Rotary Motion","Rotary Shafts, Drive Shafts",,,,,37,11,21,21,0
"cam followers","Rotary Motion","Cam Followers, Roller Followers",,,,,36,36,1,1,0
"hollow shaft","Linear Motion","Linear Shafts","Linear Shafts (Hollow)",,,,36,28,7,4,0
"hollow shaft","Linear Motion","Linear Shafts","Linear Shafts (Hollow)",,,110300007120,36,28,7,2,2
"hollow shaft","Linear Motion","Linear Shafts","Linear Shafts (Hollow)",,,110300007030,36,28,7,2,2
"hollow shaft","Linear Motion","Linear Shafts","Linear Shafts (Hollow)",,,110300006940,36,28,7,2,6
"hollow shaft","Linear Motion","Linear Shafts","Linear Shafts (Hollow)",,,110300006240,36,28,7,1,4
"leveling","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions","Leveling Mounts for Aluminum Extrusions",,,110302266540,36,23,9,3,1
"leveling","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions","Leveling Mounts for Aluminum Extrusions",,,110300476370,36,23,9,3,2
"leveling","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Leveling Screws",,,,36,23,9,3,0
"leveling","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions","Leveling Mounts for Aluminum Extrusions",,,,36,23,9,2,0
"leveling","Casters, Leveling Mounts, Posts, Cover Panels",,,,,,36,23,9,1,0
"linear guide","Linear Motion","Linear Guides",,,,,36,9,20,10,0
"linear guide","Linear Motion","Slide Packs, V Guides, Linear Rails",,,,,36,9,20,6,0
"linear guide","Linear Motion","Linear Guides",,,,110300046750,36,9,20,3,2
"linear guide","Linear Motion","Linear Guides",,,,110300039930,36,9,20,1,1
"rail","Sensors, Switches","Sensor Rails, DIN Rails",,,,,36,19,20,4,0
"rail","Linear Motion","Slide Packs, V Guides, Linear Rails",,,,,36,19,20,4,0
"rail","Doors, Cabinet Hardware","Telescopic Slide Rails",,,,110300068720,36,19,20,3,1
"rail","Doors, Cabinet Hardware","Telescopic Slide Rails",,,,110300068020,36,19,20,3,1
"rail","Doors, Cabinet Hardware","Telescopic Slide Rails",,,,110300068110,36,19,20,3,1
"rail","Doors, Cabinet Hardware","Telescopic Slide Rails",,,,,36,19,20,2,0
"rail","Doors, Cabinet Hardware","Telescopic Slide Rails",,,,110300068360,36,19,20,2,1
"rail","Undercut, Plates","Guide Rails, Center Rails",,,,,36,19,20,2,0
"rail","Conveyors & Material Handling","Conveyors","Conveyor Related Components","Conveyor Guide Rails",,110302386150,36,19,20,1,1
"rail","Conveyors & Material Handling","Conveyors","Conveyor Related Components","Conveyor Guide Rails",,,36,19,20,1,0
"rail","Linear Motion","Oil Free Plates, Guide Rails",,,,,36,19,20,1,0
"tube","Industrial Materials","Metal Materials","Round Poles, Rods, Hex Rods","Tubes",,,36,4,32,9,0
"tube","Pipe, Tubes, Hoses & Fittings",,,,,,36,4,32,6,0
"tube","Industrial Materials","Metal Materials","Round Poles, Rods, Hex Rods","Tubes",,110300230060,36,4,32,5,6
"tube","Pipe, Tubes, Hoses & Fittings","Steel Pipes, Copper Pipes, Stainless Steel Pipes","Steel Tube",,,,36,4,32,4,0
"tube","Industrial Materials","Metal Materials","Round Poles, Rods, Hex Rods","Tubes",,110300230150,36,4,32,3,1
"tube","Industrial Materials","Metal Materials","Round Poles, Rods, Hex Rods","Tubes",,110300230420,36,4,32,3,1
"tube","Pneumatics, Hydraulics","Tubes",,,,,36,4,32,2,0
"tube","Industrial Materials","Metal Materials","Round Poles, Rods, Hex Rods","Tubes",,110300230510,36,4,32,1,2
"tube","Pneumatics, Hydraulics","Tubes",,,,110300310310,36,4,32,1,1
"tube","Cooling or Heating  Components","Tubes, Hoses, Peripheral Components",,,,,36,4,32,1,0
"tubing","Pipe, Tubes, Hoses & Fittings",,,,,,36,17,32,9,0
"tubing","Industrial Materials","Metal Materials","Round Poles, Rods, Hex Rods","Tubes",,,36,17,32,8,0
"tubing","Pneumatics, Hydraulics","Tubes",,,,,36,17,32,7,0
